stichtag,direktion_code,direktion_name,amt_bereich_code,amt_bereich_name,indikator,wert,einheit,anmerkung_1,anmerkung_2
2021-12-31,5,"Volkswirtschaftsdirektion",5300,"Amt fuer Wirtschaft und Arbeit","Frauen",59,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,5,"Volkswirtschaftsdirektion",5300,"Amt fuer Wirtschaft und Arbeit","Maenner",41,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,6,"Gesundheitsdirektion",6000,"Steuerung Gesundheitsversorgung"" ","Frauen",64,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,6,"Gesundheitsdirektion",6000,"Steuerung Gesundheitsversorgung"" ","Maenner",36,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,6,"Gesundheitsdirektion",6100,"Aufsicht und Bewilligungen im Gesundheitswesen","Frauen",56,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,6,"Gesundheitsdirektion",6100,"Aufsicht und Bewilligungen im Gesundheitswesen","Maenner",44,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,6,"Gesundheitsdirektion",6150,"Arzneimittelversorgung","Frauen",69,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,6,"Gesundheitsdirektion",6150,"Arzneimittelversorgung","Maenner",31,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7000,"Bildungsverwaltung","Frauen",68,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7000,"Bildungsverwaltung","Maenner",32,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7100,"Lehrmittelverlag","Frauen",64,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7100,"Lehrmittelverlag","Maenner",36,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7200,"Volksschule, inkl. Vikare","Frauen",79,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7200,"Volksschule, inkl. Vikare","Maenner",21,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7301,"Mittelschulen","Frauen",55,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7301,"Mittelschulen","Maenner",45,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7306,"Berufsbildung","Frauen",47,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7306,"Berufsbildung","Maenner",53,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7501,"Kinder- und Jugendhilfe","Frauen",85,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7501,"Kinder- und Jugendhilfe","Maenner",15,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7502,"Berufs- und Studien- und Laufbahnberatung","Frauen",72,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,7,"Bildungsdirektion",7502,"Berufs- und Studien- und Laufbahnberatung","Maenner",18,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8000,"Generalsekretariat","Frauen",54,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8000,"Generalsekretariat","Maenner",46,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8100,"Hochbauamt","Frauen",38,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8100,"Hochbauamt","Maenner",63,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8300,"Amt fuer Raumentwicklung","Frauen",47,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8300,"Amt fuer Raumentwicklung","Maenner",53,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8400,"Tiefbauamt","Frauen",11,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8400,"Tiefbauamt","Maenner",89,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8500,"Amt fuer Abfall, Wasser, Energie und Luft","Frauen",35,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8500,"Amt fuer Abfall, Wasser, Energie und Luft","Maenner",65,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8700,"Immobilienamt","Frauen",36,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8700,"Immobilienamt","Maenner",64,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8800,"Amt fuer Landschaft und Natur","Frauen",48,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,8,"Baudirektion",8800,"Amt fuer Landschaft und Natur","Maenner",52,"Prozent","Anzahl Anstellungen ohne Uebriges Personal (Mitglieder von Behoerden, Lernende, Praktikanten)",
2021-12-31,1,"Regierungsrat und Staatskanzlei",1000,"Regierungsrat und Staatskanzlei","Frauen",49,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,1,"Regierungsrat und Staatskanzlei",1000,"Regierungsrat und Staatskanzlei","Maenner",36,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2201,"Generalsekretariat","Frauen",54,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2201,"Generalsekretariat","Maenner",30,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2204,"Staatsanwaltschaft","Frauen",297,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2204,"Staatsanwaltschaft","Maenner",165,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2205,"Jugendstrafrechtspflege","Frauen",54,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2205,"Jugendstrafrechtspflege","Maenner",48,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2206,"Justizvollzug und Wiedereingliederung","Frauen",802,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2206,"Justizvollzug und Wiedereingliederung","Maenner",306,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2207,"Gemeindeamt","Frauen",33,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2207,"Gemeindeamt","Maenner",33,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2221,"Handelsregisteramt","Frauen",43,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2221,"Handelsregisteramt","Maenner",28,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2223,"Statistisches Amt","Frauen",22,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2223,"Statistisches Amt","Maenner",12,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2224,"Staatsarchiv","Frauen",26,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2224,"Staatsarchiv","Maenner",59,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2232,"Kantonale Opferhilfestelle","Frauen",3,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2232,"Kantonale Opferhilfestelle","Maenner",7,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2233,"Fachstelle Gleichstellung","Frauen",1,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2233,"Fachstelle Gleichstellung","Maenner",4,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2234,"Fachstelle Kultur","Frauen",4,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2234,"Fachstelle Kultur","Maenner",19,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2241,"Fachstelle Integration","Frauen",6,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2241,"Fachstelle Integration","Maenner",7,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2251,"Bezirksraete","Frauen",20,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2251,"Bezirksraete","Maenner",50,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2261,"Statthalteraemter","Frauen",41,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2261,"Statthalteraemter","Maenner",67,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,3,"Sicherheitsdirektion",3000,"Generalsekretariat Zentrale Vollzugsaufgaben und Rekursabteilung","Frauen",41,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,3,"Sicherheitsdirektion",3000,"Generalsekretariat Zentrale Vollzugsaufgaben und Rekursabteilung","Maenner",34,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,3,"Sicherheitsdirektion",3100,"Kantonspolizei","Frauen",2925,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,3,"Sicherheitsdirektion",3100,"Kantonspolizei","Maenner",975,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,3,"Sicherheitsdirektion",3200,"Strassenverkehrsamt","Frauen",350,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,3,"Sicherheitsdirektion",3200,"Strassenverkehrsamt","Maenner",87,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,3,"Sicherheitsdirektion",3300,"Migrationsamt","Frauen",130,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,3,"Sicherheitsdirektion",3300,"Migrationsamt","Maenner",52,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,3,"Sicherheitsdirektion",3400,"Amt fuer Militaer und Zivilschutz","Frauen",112,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,3,"Sicherheitsdirektion",3400,"Amt fuer Militaer und Zivilschutz","Maenner",29,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,3,"Sicherheitsdirektion",3500,"Sozialamt","Frauen",91,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,3,"Sicherheitsdirektion",3500,"Sozialamt","Maenner",145,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,3,"Sicherheitsdirektion",3700,"Sportamt","Frauen",7,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,3,"Sicherheitsdirektion",3700,"Sportamt","Maenner",13,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,4,"Finanzdirektion",4000,"Generalsekretariat","Frauen",13,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,4,"Finanzdirektion",4000,"Generalsekretariat","Maenner",4,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,4,"Finanzdirektion",4100,"Finanzverwaltung","Frauen",44,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,4,"Finanzdirektion",4100,"Finanzverwaltung","Maenner",15,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,4,"Finanzdirektion",4400,"Steuern Betriebsteil","Frauen",614,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,4,"Finanzdirektion",4400,"Steuern Betriebsteil","Maenner",165,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,4,"Finanzdirektion",4500,"Personalamt","Frauen",33,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,4,"Finanzdirektion",4500,"Personalamt","Maenner",27,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,4,"Finanzdirektion",4610,"Amt fuer Informatik","Frauen",121,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,4,"Finanzdirektion",4610,"Amt fuer Informatik","Maenner",21,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,4,"Finanzdirektion",4700,"Drucksachen und Material","Frauen",29,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,4,"Finanzdirektion",4700,"Drucksachen und Material","Maenner",5,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,5,"Volkswirtschaftsdirektion",5000,"Generalsekretariat","Frauen",14,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,5,"Volkswirtschaftsdirektion",5000,"Generalsekretariat","Maenner",9,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,5,"Volkswirtschaftsdirektion",5205,"Amt fuer Mobilitaet","Frauen",35,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,5,"Volkswirtschaftsdirektion",5205,"Amt fuer Mobilitaet","Maenner",23,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,5,"Volkswirtschaftsdirektion",5300,"Amt fuer Wirtschaft und Arbeit","Frauen",675,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,5,"Volkswirtschaftsdirektion",5300,"Amt fuer Wirtschaft und Arbeit","Maenner",203,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,6,"Gesundheitsdirektion",6000,"Steuerung Gesundheitsversorgung"" ","Frauen",85,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,6,"Gesundheitsdirektion",6000,"Steuerung Gesundheitsversorgung"" ","Maenner",66,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,6,"Gesundheitsdirektion",6100,"Aufsicht und Bewilligungen im Gesundheitswesen","Frauen",136,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,6,"Gesundheitsdirektion",6100,"Aufsicht und Bewilligungen im Gesundheitswesen","Maenner",73,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,6,"Gesundheitsdirektion",6150,"Arzneimittelversorgung","Frauen",110,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,6,"Gesundheitsdirektion",6150,"Arzneimittelversorgung","Maenner",49,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,7,"Bildungsdirektion",7000,"Bildungsverwaltung","Frauen",165,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,7,"Bildungsdirektion",7000,"Bildungsverwaltung","Maenner",258,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,7,"Bildungsdirektion",7100,"Lehrmittelverlag","Frauen",39,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,7,"Bildungsdirektion",7100,"Lehrmittelverlag","Maenner",30,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,7,"Bildungsdirektion",7200,"Volksschule, inkl. Vikare","Frauen",4663,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,7,"Bildungsdirektion",7200,"Volksschule, inkl. Vikare","Maenner",13652,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,7,"Bildungsdirektion",7301,"Mittelschulen","Frauen",732,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,7,"Bildungsdirektion",7301,"Mittelschulen","Maenner",2521,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,7,"Bildungsdirektion",7306,"Berufsbildung","Frauen",598,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,7,"Bildungsdirektion",7306,"Berufsbildung","Maenner",2301,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,7,"Bildungsdirektion",7501,"Kinder- und Jugendhilfe","Frauen",142,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,7,"Bildungsdirektion",7501,"Kinder- und Jugendhilfe","Maenner",703,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,7,"Bildungsdirektion",7502,"Berufs- und Studien- und Laufbahnberatung","Frauen",27,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,7,"Bildungsdirektion",7502,"Berufs- und Studien- und Laufbahnberatung","Maenner",156,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,8,"Baudirektion",8000,"Generalsekretariat","Frauen",57,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,8,"Baudirektion",8000,"Generalsekretariat","Maenner",34,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,8,"Baudirektion",8100,"Hochbauamt","Frauen",96,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,8,"Baudirektion",8100,"Hochbauamt","Maenner",48,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,8,"Baudirektion",8300,"Amt fuer Raumentwicklung","Frauen",73,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,8,"Baudirektion",8300,"Amt fuer Raumentwicklung","Maenner",96,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,8,"Baudirektion",8400,"Tiefbauamt","Frauen",438,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,8,"Baudirektion",8400,"Tiefbauamt","Maenner",62,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,8,"Baudirektion",8500,"Amt fuer Abfall, Wasser, Energie und Luft","Frauen",163,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,8,"Baudirektion",8500,"Amt fuer Abfall, Wasser, Energie und Luft","Maenner",111,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,8,"Baudirektion",8700,"Immobilienamt","Frauen",134,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,8,"Baudirektion",8700,"Immobilienamt","Maenner",35,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,8,"Baudirektion",8800,"Amt fuer Landschaft und Natur","Frauen",180,"Anstellungsverhaeltnisse [Anzahl]","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,8,"Baudirektion",8800,"Amt fuer Landschaft und Natur","Maenner",400,"Anstellungsverhaeltnisse [Anzahl]","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,1,"Regierungsrat und Staatskanzlei",1000,"Regierungsrat und Staatskanzlei","Vollzeit",58,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,1,"Regierungsrat und Staatskanzlei",1000,"Regierungsrat und Staatskanzlei","Teilzeit",42,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2201,"Generalsekretariat","Vollzeit",64,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2201,"Generalsekretariat","Teilzeit",36,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2204,"Staatsanwaltschaft","Vollzeit",64,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2204,"Staatsanwaltschaft","Teilzeit",36,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2205,"Jugendstrafrechtspflege","Vollzeit",53,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2205,"Jugendstrafrechtspflege","Teilzeit",47,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2206,"Justizvollzug und Wiedereingliederung","Vollzeit",72,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2206,"Justizvollzug und Wiedereingliederung","Teilzeit",28,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2207,"Gemeindeamt","Vollzeit",50,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2207,"Gemeindeamt","Teilzeit",50,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2221,"Handelsregisteramt","Vollzeit",61,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2221,"Handelsregisteramt","Teilzeit",39,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
